"","subject","correct_judgment","button_expected","pic_file","trial","button_pressed","button_press_time","display_on_time","rt","response_accuracy","particle","version","sentence","logRT","foc","congruence"
"3099","v4p5","no","2","5_filler-no_Trgt-6_buy.png","53","2","691318.00","687917.78",3400,"correct","filler","4","Lew kupił kilka butelek.",8.13153071060425,"obj","incongruent"
"3100","v4p5","no","2","5_subj-nichtnur-no_trgt3_buy.png","23","2","445481.00","443462.86",2018,"correct","only","4","Pomidory kupił nie tylko lew.",7.60986220091355,"subj","incongruent"
"3101","v4p5","no","2","6_filler-no_Trgt-4_buy.png","30","2","500370.00","497026.96",3343,"correct","filler","4","Prosiaczek kupił kilka hotdogów.",8.1146238864201,"obj","incongruent"
"3102","v4p5","no","2","6_most-no-sfof_trgt4_buy.png","65","2","808512.00","806845.40",1666,"correct","most","4","Najwięcej królik kupił szczoteczek.",7.41818082272679,"obj","incongruent"
"3103","v4p5","no","2","7_filler-no_Trgt-3_collect.png","60","2","780844.00","778446.76",2397,"correct","filler","4","Lew zebrał parę róż.",7.78197323443438,"obj","incongruent"
"3104","v4p5","no","2","7_most-no-sfof_trgt6_collect.png","100","2","1053498.00","1051700.30",1797,"correct","most","4","Najwięcej grzybów zebrał miś.",7.49387388678356,"subj","incongruent"
"3105","v4p5","no","2","8_filler-no_Trgt-6_collect.png","102","2","1066774.00","1063399.72",3374,"correct","filler","4","Prosiaczek zebrał kilka znaczków.",8.12385426310591,"obj","incongruent"
"3106","v4p5","no","2","8_obj-nichtnur-no_trgt6_collect.png","78","2","884754.00","883158.39",1595,"correct","only","4","Lew zebrał nie tylko kamienie.",7.37462901521894,"obj","incongruent"
"3107","v4p5","no","2","9_filler-no_Trgt-6_find.png","24","2","453707.00","451512.49",2194,"correct","filler","4","Królik znalazł trzy cygara.",7.69348164083518,"obj","incongruent"
"3108","v4p5","no","2","9_subj-nichtnur-no_trgt6_find.png","15","2","393353.00","391665.36",1687,"correct","only","4","Klucze znalazł nie tylko królik.",7.43070708254597,"subj","incongruent"
"3110","v4p5","no","2","practice_5.png","5","2","271180.00","269237.92",1942,"correct","practice","4","Osioł namalował wiele ludzików.",7.57147364885127,"obj","incongruent"
"3111","v4p5","no","2","practice_6.png","3","2","254443.00","252505.37",1937,"correct","practice","4","Lew nie wygrał żadnych chorągiewek.",7.568895663407,"obj","incongruent"
"3112","v4p5","yes","4","1_filler-yes_Trgt-3_eat.png","50","4","672116.00","670635.29",1480,"correct","filler","4","Pies zjadł parę główek kapusty.",7.29979736675816,"obj","congruent"
"3113","v4p5","yes","4","1_most-yes-stot_trgt6_eat.png","54","4","696503.00","695534.07",968,"correct","only","4","Ciastka zjadł nie tylko lew.",6.87523208727658,"subj","congruent"
"3114","v4p5","yes","4","10_filler-yes_Trgt-3_find.png","55","4","749536.00","748198.21",1337,"correct","filler","4","Pies znalazł trzy żarówki.",7.19818357710194,"obj","congruent"
"3115","v4p5","yes","4","10_most-yes-sfot_trgt3_find.png","92","4","1001710.00","999519.46",2190,"correct","most","4","Najwięcej osioł znalazł okularów.",7.69165682281055,"obj","congruent"
"3116","v4p5","yes","4","11_filler-yes_Trgt-5_catch.png","28","4","481559.00","479961.10",1597,"correct","filler","4","Lew złapał dużo żabek.",7.37588214821501,"obj","congruent"
"3117","v4p5","yes","4","11_most-yes-stot_trgt5_catch.png","99","4","1047832.00","1046783.86",1048,"correct","most","4","Najwięcej biedronek złapał królik.",6.95463886488099,"subj","congruent"
"3118","v4p5","yes","4","12_filler-yes_Trgt-6_catch.png","82","4","937559.00","934572.58",2986,"correct","filler","4","Prosiaczek złapał sześć mrówek.",8.00168997809913,"obj","congruent"
"3119","v4p5","yes","4","12_most-yes-sfot_trgt3_catch.png","42","4","617610.00","615787.91",1822,"correct","only","4","Królik złapał nie tylko balony.",7.5076900778199,"obj","congruent"
"3120","v4p5","yes","4","13_filler-yes_Trgt-5_bring.png","76","4","873268.00","870425.66",2842,"correct","filler","4","Lew przyniósł pięć długopisów.",7.95226330865705,"obj","congruent"
"3121","v4p5","yes","4","13_most-yes-stot_trgt5_bring.png","46","4","642217.00","640753.39",1463,"correct","only","4","Spinacze przyniósł nie tylko miś.",7.28824440102012,"subj","congruent"
"3122","v4p5","yes","4","14_filler-yes_Trgt-3_bring.png","14","4","387352.00","385748.99",1603,"correct","filler","4","Prosiaczek przyniósł trzy młotki.",7.37963215260955,"obj","congruent"
"3123","v4p5","yes","4","14_most-yes-sfot_trgt5_bring.png","89","2","980475.00","978870.46",1604,"incorrect","most","4","Najwięcej miś przyniósł kredek.",7.38025578842646,"obj","congruent"
"3124","v4p5","yes","4","15_filler-yes_Trgt-6_paint.png","74","4","860098.00","857826.28",2271,"correct","filler","4","Królik namalował sześć kresek.",7.72797554210556,"obj","congruent"
"3125","v4p5","yes","4","15_most-yes-stot_trgt6_paint.png","85","4","955678.00","953721.66",1956,"correct","most","4","Najwięcej chmurek namalował osioł.",7.57865685059476,"subj","congruent"
"3126","v4p5","yes","4","16_filler-yes_Trgt-5_paint.png","64","4","802792.00","800879.02",1912,"correct","filler","4","Miś namalował pięć kwiatków.",7.55590509361135,"obj","congruent"
"3127","v4p5","yes","4","16_most-yes-sfot_trgt5_paint.png","97","4","1036625.00","1035134.42",1490,"correct","only","4","Pies namalował nie tylko kółka.",7.30653139893951,"obj","congruent"
"3128","v4p5","yes","4","17_filler-yes_Trgt-6_take.png","87","4","967845.00","965137.77",2707,"correct","filler","4","Pies zabrał sześć zapałek.",7.9035962896143,"obj","congruent"
"3129","v4p5","yes","4","17_most-yes-stot_trgt3_take.png","62","4","791287.00","790412.86",874,"correct","only","4","Torebki zabrał nie tylko lew.",6.77308037565554,"subj","congruent"
"3130","v4p5","yes","4","18_filler-yes_Trgt-5_take.png","96","4","1030979.00","1029151.38",1827,"correct","filler","4","Osioł zabrał pięć piór.",7.51043055637801,"obj","congruent"
"3131","v4p5","yes","4","18_most-yes-sfot_trgt3_take.png","32","2","550323.00","547991.17",2331,"incorrect","most","4","Najwięcej prosiaczek zabrał zeszytów.",7.75405263903576,"obj","congruent"
"3132","v4p5","yes","4","19_filler-yes_Trgt-4_win.png","26","4","468251.00","466861.76",1389,"correct","filler","4","Pies wygrał cztery kurczaczki.",7.23633934275434,"obj","congruent"
"3133","v4p5","yes","4","19_most-yes-stot_trgt5_win.png","12","4","372333.00","370683.04",1649,"correct","most","4","Najwięcej cukierków wygrał lew.",7.4079243225596,"subj","congruent"
"3134","v4p5","yes","4","2_filler-yes_Trgt-5_eat.png","41","4","610435.00","608754.93",1680,"correct","filler","4","Lew zjadł dużo jabłek.",7.4265490723973,"obj","congruent"
"3135","v4p5","yes","4","2_most-yes-sfot_trgt5_eat.png","95","2","1023039.00","1020751.77",2287,"incorrect","most","4","Najwięcej prosiaczek zjadł ogórków.",7.73499619402278,"obj","congruent"
"3136","v4p5","yes","4","20_filler-yes_Trgt-3_win.png","88","4","973785.00","972354.10",1430,"correct","filler","4","Lew wygrał trzy puchary.",7.26542972325395,"obj","congruent"
"3137","v4p5","yes","4","20_most-yes-sfot_trgt6_win.png","52","4","683736.00","681834.74",1901,"correct","only","4","Prosiaczek wygrał nie tylko serduszka.",7.55013534248843,"obj","congruent"
"3138","v4p5","yes","4","21_filler-yes_Trgt-4_throw away.png","68","4","826426.00","824944.51",1481,"correct","filler","4","Prosiaczek wyrzucił cztery poduszki.",7.3004728142678,"obj","congruent"
"3139","v4p5","yes","4","21_most-yes-stot_trgt4_throw away.png","29","2","489090.00","486094.15",2995,"incorrect","only","4","Skarpetki wyrzucił nie tylko królik.",8.00469951054955,"subj","congruent"
"3140","v4p5","yes","4","22_filler-yes_Trgt-4_throw away.png","31","4","540244.00","538874.95",1369,"correct","filler","4","Osioł wyrzucił cztery paski.",7.22183582528845,"obj","congruent"
"3141","v4p5","yes","4","22_most-yes-sfot_trgt4_throw away.png","81","2","930145.00","928306.22",1838,"incorrect","most","4","Najwięcej miś wyrzucił klocków.",7.51643330291563,"obj","congruent"
"3142","v4p5","yes","4","23_filler-yes_Trgt-5_steal.png","84","4","949886.00","947705.30",2180,"correct","filler","4","Królik ukradł pięć kubków.",7.68708015578313,"obj","congruent"
"3143","v4p5","yes","4","23_most-yes-stot_trgt4_steal.png","77","4","879221.00","877008.68",2212,"correct","most","4","Najwięcej bananów ukradł pies.",7.70165236264223,"subj","congruent"
"3144","v4p5","yes","4","24_filler-yes_Trgt-4_steal.png","35","4","570963.00","569340.15",1622,"correct","filler","4","Królik ukradł cztery fajki.",7.39141523467536,"obj","congruent"
"3145","v4p5","yes","4","24_most-yes-sfot_trgt4_steal.png","66","4","814888.00","812678.44",2209,"correct","only","4","Osioł ukradł nie tylko łyżki.",7.70029520342012,"obj","congruent"
"3146","v4p5","yes","4","3_filler-yes_Trgt-3_break.png","101","4","1059240.00","1057633.33",1606,"correct","filler","4","Prosiaczek popsuł parę pompek.",7.38150189450671,"obj","congruent"
"3147","v4p5","yes","4","3_most-yes-stot_trgt3_break.png","44","4","629906.00","628403.98",1502,"correct","most","4","Najwięcej kalkulatorów zepsuł królik.",7.31455283232408,"subj","congruent"
"3148","v4p5","yes","4","4_filler-yes_Trgt-4_break.png","71","4","843766.00","842260.36",1505,"correct","filler","4","Osioł popsuł kilka suszarek.",7.31654817718298,"obj","congruent"
"3149","v4p5","yes","4","4_most-yes-sfot_trgt4_break.png","57","4","762516.00","761180.93",1335,"correct","only","4","Miś popsuł nie tylko kostki.",7.19668657083435,"obj","congruent"
"3150","v4p5","yes","4","5_filler-yes_Trgt-6_buy.png","69","4","831985.00","830527.59",1457,"correct","filler","4","Królik kupił dużo butelek.",7.2841348061952,"obj","congruent"
"3151","v4p5","yes","4","5_most-yes-stot_trgt3_buy.png","61","4","785989.00","784913.10",1075,"correct","only","4","Papryki kupił nie tylko pies.",6.98007594056176,"subj","congruent"
"3152","v4p5","yes","4","6_filler-yes_Trgt-4_buy.png","59","4","774670.00","772663.70",2006,"correct","filler","4","Królik kupił kilka hotdogów.",7.60389796852188,"obj","congruent"
"3153","v4p5","yes","4","6_most-yes-sfot_trgt4_buy.png","25","2","459147.00","457412.19",1734,"incorrect","most","4","Najwięcej osioł kupił ręczników.",7.45818615734049,"obj","congruent"
"3154","v4p5","yes","4","7_filler-yes_Trgt-3_collect.png","19","4","421213.00","419264.03",1948,"correct","filler","4","Miś zebrał parę róż.",7.57455848420248,"obj","congruent"
"3155","v4p5","yes","4","7_most-yes-stot_trgt6_collect.png","73","4","854076.00","852959.84",1116,"correct","most","4","Najwięcej truskawek zebrał pies.",7.01750614294126,"subj","congruent"
"3156","v4p5","yes","4","8_filler-yes_Trgt-6_collect.png","22","4","439491.00","437863.13",1627,"correct","filler","4","Miś zebrał dużo znaczków.",7.39449310721904,"obj","congruent"
"3157","v4p5","yes","4","8_most-yes-sfot_trgt6_collect.png","9","4","351369.00","349067.40",2301,"correct","only","4","Lew zebrał nie tylko liście.",7.74109909003537,"obj","congruent"
"3158","v4p5","yes","4","9_filler-yes_Trgt-6_find.png","8","4","343028.00","340401.16",2626,"correct","filler","4","Osioł znalazł sześć zapalniczek.",7.87321705486274,"obj","congruent"
"3159","v4p5","yes","4","9_most-yes-stot_trgt6_find.png","75","4","864739.00","864125.97",613,"correct","only","4","Guziki znalazł nie tylko prosiaczek.",6.41836493593621,"subj","congruent"
"3160","v4p5","yes","4","practice_1.png","6","4","278472.00","276920.87",1551,"correct","practice","4","Lew zjadł dużo kiełbasek.",7.34665516317654,"obj","congruent"
"3161","v4p5","yes","4","practice_2.png","4","4","262598.00","260238.34",2359,"correct","practice","4","Prosiaczek wypił mało herbaty.",7.76599307940768,"obj","congruent"
"3163","v4p6","no","2","1_filler-no_Trgt-3_eat.png","68","2","1049231.00","1047940.13",1290,"correct","filler","4","Miś zjadł parę arbuzów.",7.16239749735572,"obj","incongruent"
"3164","v4p6","no","2","1_subj-nichtnur-no_trgt6_eat.png","11","2","507794.00","503966.38",3827,"correct","only","4","Rogaliki zjadł nie tylko miś.",8.2498364854257,"subj","incongruent"
"3165","v4p6","no","2","10_filler-no_Trgt-3_find.png","75","2","1099058.00","1097554.40",1503,"correct","filler","4","Miś znalazł cztery wieszaki.",7.31521838975297,"obj","incongruent"
"3166","v4p6","no","2","10_most-no-sfof_trgt3_find.png","77","2","1113216.00","1111387.06",1828,"correct","most","4","Najwięcej pies znalazł zegarków.",7.5109777520141,"obj","incongruent"
"3167","v4p6","no","2","11_filler-no_Trgt-5_catch.png","66","2","1034831.00","1031974.24",2856,"correct","filler","4","Pies złapał kilka żabek.",7.95717732345947,"obj","incongruent"
"3168","v4p6","no","2","11_most-no-sfof_trgt5_catch.png","79","2","1164462.00","1162567.92",1894,"correct","most","4","Najwięcej motyli złapał lew.",7.54644627374602,"subj","incongruent"
"3169","v4p6","no","2","12_filler-no_Trgt-6_catch.png","52","2","849586.00","847516.48",2069,"correct","filler","4","Osioł złapał cztery pająki.",7.63482067774554,"obj","incongruent"
"3170","v4p6","no","2","12_obj-nichtnur-no_trgt3_catch.png","17","2","557691.00","555830.55",1860,"correct","only","4","Królik złapał nie tylko piłki.",7.52833176670725,"obj","incongruent"
"3171","v4p6","no","2","13_filler-no_Trgt-5_bring.png","92","2","1255360.00","1253963.50",1396,"correct","filler","4","Pies przyniósł trzy linijki.",7.24136628332232,"obj","incongruent"
"3172","v4p6","no","2","13_subj-nichtnur-no_trgt5_bring.png","43","2","791885.00","790369.23",1515,"correct","only","4","Gwoździe przyniósł nie tylko pies.",7.32317071794347,"subj","incongruent"
"3173","v4p6","no","2","14_filler-no_Trgt-3_bring.png","45","2","805175.00","802718.64",2456,"correct","filler","4","Lew przyniósł pięć siekierek.",7.80628928926703,"obj","incongruent"
"3174","v4p6","no","2","14_most-no-sfof_trgt5_bring.png","98","2","1295948.00","1294478.21",1469,"correct","most","4","Najwięcej prosiaczek przyniósł ołówków.",7.29233717617388,"obj","incongruent"
"3175","v4p6","no","2","15_filler-no_Trgt-6_paint.png","26","2","636633.00","633626.78",3006,"correct","filler","4","Prosiaczek namalował pięć krzyżyków.",8.00836557031292,"obj","incongruent"
"3176","v4p6","no","2","15_most-no-sfof_trgt6_paint.png","37","2","748527.00","745554.73",2972,"correct","most","4","Najwięcej słonek namalował królik.",7.99699040583765,"subj","incongruent"
"3177","v4p6","no","2","16_filler-no_Trgt-5_paint.png","33","2","720425.00","718939.34",1485,"correct","filler","4","Osioł namalował cztery drzewka.",7.3031700512368,"obj","incongruent"
"3178","v4p6","no","2","16_obj-nichtnur-no_trgt5_paint.png","51","2","843242.00","842050.06",1191,"correct","only","4","Pies namalował nie tylko trójkąty.",7.0825485693553,"obj","incongruent"
"3179","v4p6","no","2","17_filler-no_Trgt-6_take.png","16","2","549685.00","547180.96",2504,"correct","filler","4","Królik zabrał cztery świeczki.",7.82564473221999,"obj","incongruent"
"3180","v4p6","no","2","17_subj-nichtnur-no_trgt3_take.png","9","2","487560.00","484067.33",3492,"correct","only","4","Pudełka zabrał nie tylko królik.",8.15822991695949,"subj","incongruent"
"3181","v4p6","no","2","18_filler-no_Trgt-5_take.png","93","2","1262403.00","1260679.85",1723,"correct","filler","4","Królik zabrał sześć markerów.",7.45182223652793,"obj","incongruent"
"3182","v4p6","no","2","18_most-no-sfof_trgt3_take.png","31","2","707924.00","705906.63",2017,"correct","most","4","Najwięcej osioł zabrał książek.",7.60936653795421,"obj","incongruent"
"3183","v4p6","no","2","19_filler-no_Trgt-4_win.png","36","2","739704.00","738321.74",1382,"correct","filler","4","Miś wygrał trzy pisanki.",7.23128700432762,"obj","incongruent"
"3184","v4p6","no","2","19_most-no-sfof_trgt5_win.png","44","2","798020.00","796502.27",1517,"correct","most","4","Najwięcej lizaków wygrał pies.",7.32448997934853,"subj","incongruent"
"3185","v4p6","no","2","2_filler-no_Trgt-5_eat.png","64","2","1018448.00","1016558.30",1889,"correct","filler","4","Miś zjadł kilka jabłek.",7.54380286750151,"obj","incongruent"
"3186","v4p6","no","2","2_most-no-sfof_trgt5_eat.png","55","2","951595.00","950361.51",1233,"correct","most","4","Najwięcej lew zjadł ziemniaków.",7.11720550316434,"obj","incongruent"
"3187","v4p6","no","2","20_filler-no_Trgt-3_win.png","100","2","1308705.00","1307127.61",1577,"correct","filler","4","Miś wygrał sześć medali.",7.36327958696304,"obj","incongruent"
"3188","v4p6","no","2","20_obj-nichtnur-no_trgt6_win.png","83","2","1192720.00","1190899.89",1820,"correct","only","4","Prosiaczek wygrał nie tylko gwiazdki.",7.50659178007084,"obj","incongruent"
"3189","v4p6","no","2","21_filler-no_Trgt-4_throw away.png","13","2","524546.00","521982.17",2563,"correct","filler","4","Osioł wyrzucił pięć smoczków.",7.84893372636407,"obj","incongruent"
"3190","v4p6","no","2","21_subj-nichtnur-no_trgt4_throw away.png","7","2","470593.00","467301.48",3291,"correct","only","4","Czapki wyrzucił nie tylko osioł.",8.09894674894334,"subj","incongruent"
"3191","v4p6","no","2","22_filler-no_Trgt-4_throw away.png","84","2","1199315.00","1197616.23",1698,"correct","filler","4","Pies wyrzucił sześć szminek.",7.43720636687129,"obj","incongruent"
"3192","v4p6","no","2","22_most-no-sfof_trgt4_throw away.png","95","2","1275596.00","1273695.89",1900,"correct","most","4","Najwięcej osioł wyrzucił misiów.",7.54960916515453,"obj","incongruent"
"3193","v4p6","no","2","23_filler-no_Trgt-5_steal.png","56","2","957299.00","956027.91",1271,"correct","filler","4","Lew ukradł trzy talerze.",7.14755927118945,"obj","incongruent"
"3194","v4p6","no","2","23_most-no-sfof_trgt4_steal.png","74","2","1092115.00","1090388.07",1726,"correct","most","4","Najwięcej cytryn ukradł królik.",7.45356187164337,"subj","incongruent"
"3195","v4p6","no","2","24_filler-no_Trgt-4_steal.png","24","2","618953.00","616894.27",2058,"correct","filler","4","Prosiaczek ukradł sześć kapeluszy.",7.62948991639399,"obj","incongruent"
"3196","v4p6","no","2","24_obj-nichtnur-no_trgt4_steal.png","12","2","515201.00","512715.95",2485,"correct","only","4","Osioł ukradł nie tylko noże.",7.81802793853073,"obj","incongruent"
"3197","v4p6","no","2","3_filler-no_Trgt-3_break.png","46","2","811227.00","809568.31",1658,"correct","filler","4","Osioł popsuł parę zegarów.",7.41336733569524,"obj","incongruent"
"3198","v4p6","no","2","3_most-no-sfof_trgt3_break.png","94","2","1268723.00","1267262.87",1460,"correct","most","4","Najwięcej telefonów popsuł prosiaczek.",7.28619171470238,"subj","incongruent"
"3199","v4p6","no","2","4_filler-no_Trgt-4_break.png","65","2","1026784.00","1024107.94",2676,"correct","filler","4","Pies popsuł kilka suszarek.",7.89207842124812,"obj","incongruent"
"3200","v4p6","no","2","4_obj-nichtnur-no_trgt4_break.png","30","2","667786.00","665775.25",2010,"correct","only","4","Miś popsuł nie tylko zszywacze.",7.60589000105312,"obj","incongruent"
"3201","v4p6","no","2","5_filler-no_Trgt-6_buy.png","10","4","498430.00","494050.19",4379,"incorrect","filler","4","Lew kupił kilka butelek.",8.3845756668014,"obj","incongruent"
"3202","v4p6","no","2","5_subj-nichtnur-no_trgt3_buy.png","86","2","1212409.00","1210665.60",1743,"correct","only","4","Pomidory kupił nie tylko lew.",7.46336304552002,"subj","incongruent"
"3203","v4p6","no","2","6_filler-no_Trgt-4_buy.png","42","4","784844.00","781203.00",3641,"incorrect","filler","4","Prosiaczek kupił kilka hotdogów.",8.20001364817543,"obj","incongruent"
"3204","v4p6","no","2","6_most-no-sfof_trgt4_buy.png","15","2","541238.00","538514.72",2723,"correct","most","4","Najwięcej królik kupił szczoteczek.",7.90948949267376,"obj","incongruent"
"3205","v4p6","no","2","7_filler-no_Trgt-3_collect.png","87","2","1219842.00","1218098.59",1743,"correct","filler","4","Lew zebrał parę róż.",7.46336304552002,"obj","incongruent"
"3206","v4p6","no","2","7_most-no-sfof_trgt6_collect.png","47","2","817054.00","815718.01",1335,"correct","most","4","Najwięcej grzybów zebrał miś.",7.19668657083435,"subj","incongruent"
"3207","v4p6","no","2","8_filler-no_Trgt-6_collect.png","61","4","995963.00","993959.40",2003,"incorrect","filler","4","Prosiaczek zebrał kilka znaczków.",7.60240133566582,"obj","incongruent"
"3208","v4p6","no","2","8_obj-nichtnur-no_trgt6_collect.png","54","2","862646.00","861549.13",1096,"correct","only","4","Lew zebrał nie tylko kamienie.",6.99942246750796,"obj","incongruent"
"3209","v4p6","no","2","9_filler-no_Trgt-6_find.png","72","2","1077715.00","1076122.09",1592,"correct","filler","4","Królik znalazł trzy cygara.",7.37274636640433,"obj","incongruent"
"3210","v4p6","no","2","9_subj-nichtnur-no_trgt6_find.png","8","2","478785.00","476534.37",2250,"correct","only","4","Klucze znalazł nie tylko królik.",7.71868549519847,"subj","incongruent"
"3212","v4p6","no","2","practice_5.png","3","2","402138.00","398704.78",3433,"correct","practice","4","Osioł namalował wiele ludzików.",8.14118979345769,"obj","incongruent"
"3213","v4p6","no","2","practice_6.png","6","2","429130.00","426953.41",2176,"correct","practice","4","Lew nie wygrał żadnych chorągiewek.",7.68524360797583,"obj","incongruent"
"3214","v4p6","yes","4","1_filler-yes_Trgt-3_eat.png","50","4","837791.00","836017.02",1773,"correct","filler","4","Pies zjadł parę główek kapusty.",7.48042830607421,"obj","congruent"
"3215","v4p6","yes","4","1_most-yes-stot_trgt6_eat.png","14","4","531874.00","529265.16",2608,"correct","only","4","Ciastka zjadł nie tylko lew.",7.86633892304654,"subj","congruent"
"3216","v4p6","yes","4","10_filler-yes_Trgt-3_find.png","39","4","761704.00","760254.02",1449,"correct","filler","4","Pies znalazł trzy żarówki.",7.27862894232068,"obj","congruent"
"3217","v4p6","yes","4","10_most-yes-sfot_trgt3_find.png","34","4","726095.00","724872.38",1222,"correct","most","4","Najwięcej osioł znalazł okularów.",7.10824413973154,"obj","congruent"
"3218","v4p6","yes","4","11_filler-yes_Trgt-5_catch.png","89","4","1233556.00","1231964.56",1591,"correct","filler","4","Lew złapał dużo żabek.",7.37211802833779,"obj","congruent"
"3219","v4p6","yes","4","11_most-yes-stot_trgt5_catch.png","99","4","1302349.00","1300211.28",2137,"correct","most","4","Najwięcej biedronek złapał królik.",7.66715825531915,"subj","congruent"
"3220","v4p6","yes","4","12_filler-yes_Trgt-6_catch.png","97","4","1288402.00","1286478.61",1923,"correct","filler","4","Prosiaczek złapał sześć mrówek.",7.56164174558878,"obj","congruent"
"3221","v4p6","yes","4","12_most-yes-sfot_trgt3_catch.png","69","4","1055729.00","1054189.81",1539,"correct","only","4","Królik złapał nie tylko balony.",7.33888813383888,"obj","congruent"
"3222","v4p6","yes","4","13_filler-yes_Trgt-5_bring.png","32","4","714594.00","712522.99",2071,"correct","filler","4","Lew przyniósł pięć długopisów.",7.63578686139558,"obj","congruent"
"3223","v4p6","yes","4","13_most-yes-stot_trgt5_bring.png","29","4","660245.00","658942.23",1302,"correct","only","4","Spinacze przyniósł nie tylko miś.",7.17165682276851,"subj","congruent"
"3224","v4p6","yes","4","14_filler-yes_Trgt-3_bring.png","81","4","1178252.00","1176300.59",1951,"correct","filler","4","Prosiaczek przyniósł trzy młotki.",7.57609734062311,"obj","congruent"
"3225","v4p6","yes","4","14_most-yes-sfot_trgt5_bring.png","63","4","1011334.00","1009292.00",2042,"correct","most","4","Najwięcej miś przyniósł kredek.",7.62168499872461,"obj","congruent"
"3226","v4p6","yes","4","15_filler-yes_Trgt-6_paint.png","67","4","1042216.00","1040157.16",2058,"correct","filler","4","Królik namalował sześć kresek.",7.62948991639399,"obj","congruent"
"3227","v4p6","yes","4","15_most-yes-stot_trgt6_paint.png","25","4","626205.00","624410.57",1794,"correct","most","4","Najwięcej chmurek namalował osioł.",7.49220304261874,"subj","congruent"
"3228","v4p6","yes","4","16_filler-yes_Trgt-5_paint.png","20","4","585597.00","582945.91",2651,"correct","filler","4","Miś namalował pięć kwiatków.",7.88269220628903,"obj","congruent"
"3229","v4p6","yes","4","16_most-yes-sfot_trgt5_paint.png","70","4","1063585.00","1061739.46",1845,"correct","only","4","Pies namalował nie tylko kółka.",7.52023455647463,"obj","congruent"
"3230","v4p6","yes","4","17_filler-yes_Trgt-6_take.png","76","4","1106349.00","1104237.41",2111,"correct","filler","4","Pies zabrał sześć zapałek.",7.65491704784832,"obj","congruent"
"3231","v4p6","yes","4","17_most-yes-stot_trgt3_take.png","18","4","567484.00","565530.08",1953,"correct","only","4","Torebki zabrał nie tylko lew.",7.57712193087668,"subj","congruent"
"3232","v4p6","yes","4","18_filler-yes_Trgt-5_take.png","41","4","776229.00","774086.69",2142,"correct","filler","4","Osioł zabrał pięć piór.",7.66949525100769,"obj","congruent"
"3233","v4p6","yes","4","18_most-yes-sfot_trgt3_take.png","27","4","644294.00","642126.37",2167,"correct","most","4","Najwięcej prosiaczek zabrał zeszytów.",7.68109900153636,"obj","congruent"
"3234","v4p6","yes","4","19_filler-yes_Trgt-4_win.png","28","2","652160.00","648792.72",3367,"incorrect","filler","4","Pies wygrał cztery kurczaczki.",8.12177741916107,"obj","congruent"
"3235","v4p6","yes","4","19_most-yes-stot_trgt5_win.png","101","4","1314312.00","1313293.98",1018,"correct","most","4","Najwięcej cukierków wygrał lew.",6.92559519711047,"subj","congruent"
"3236","v4p6","yes","4","2_filler-yes_Trgt-5_eat.png","57","4","966160.00","964444.16",1715,"correct","filler","4","Lew zjadł dużo jabłek.",7.44716835960004,"obj","congruent"
"3237","v4p6","yes","4","2_most-yes-sfot_trgt5_eat.png","53","4","856706.00","854632.80",2073,"correct","most","4","Najwięcej prosiaczek zjadł ogórków.",7.63675211243578,"obj","congruent"
"3238","v4p6","yes","4","20_filler-yes_Trgt-3_win.png","38","4","755527.00","753804.33",1722,"correct","filler","4","Lew wygrał trzy puchary.",7.45124168498768,"obj","congruent"
"3239","v4p6","yes","4","20_most-yes-sfot_trgt6_win.png","59","4","980663.00","978876.79",1786,"correct","only","4","Prosiaczek wygrał nie tylko serduszka.",7.48773376143644,"obj","congruent"
"3240","v4p6","yes","4","21_filler-yes_Trgt-4_throw away.png","60","4","987758.00","986209.77",1548,"correct","filler","4","Prosiaczek wyrzucił cztery poduszki.",7.34471905414967,"obj","congruent"
"3241","v4p6","yes","4","21_most-yes-stot_trgt4_throw away.png","82","4","1184670.00","1183450.24",1219,"correct","only","4","Skarpetki wyrzucił nie tylko królik.",7.10578612948127,"subj","congruent"
"3242","v4p6","yes","4","22_filler-yes_Trgt-4_throw away.png","96","4","1282119.00","1280662.21",1456,"correct","filler","4","Osioł wyrzucił cztery paski.",7.28344822875663,"obj","congruent"
"3243","v4p6","yes","4","22_most-yes-sfot_trgt4_throw away.png","22","2","600298.00","598428.49",1869,"incorrect","most","4","Najwięcej miś wyrzucił klocków.",7.53315880745556,"obj","congruent"
"3244","v4p6","yes","4","23_filler-yes_Trgt-5_steal.png","102","4","1322045.00","1319560.33",2484,"correct","filler","4","Królik ukradł pięć kubków.",7.81762544305337,"obj","congruent"
"3245","v4p6","yes","4","23_most-yes-stot_trgt4_steal.png","73","4","1084436.00","1082638.45",1797,"correct","most","4","Najwięcej bananów ukradł pies.",7.49387388678356,"subj","congruent"
"3246","v4p6","yes","4","24_filler-yes_Trgt-4_steal.png","85","4","1206132.00","1204432.57",1699,"correct","filler","4","Królik ukradł cztery fajki.",7.43779512167193,"obj","congruent"
"3247","v4p6","yes","4","24_most-yes-sfot_trgt4_steal.png","91","4","1247942.00","1246047.22",1894,"correct","only","4","Osioł ukradł nie tylko łyżki.",7.54644627374602,"obj","congruent"
"3248","v4p6","yes","4","3_filler-yes_Trgt-3_break.png","80","4","1171372.00","1170217.55",1154,"correct","filler","4","Prosiaczek popsuł parę pompek.",7.05098944706805,"obj","congruent"
